Time (UTC),Time (UTC+7),t_sec,Plane,SatInPlane,SatID,RAAN(deg),M0(deg),Azimuth (deg),Elevation (deg),Slant Range (m),Sat Lat (deg),Sat Lon (deg),Sat Alt (m)
2024-10-21 08:35:50.000,2024-10-21 15:35:50.000,30950,1,2,P01-S02,72.0,198.0,225.89979682095128,11.008809483260073,1862470.034813895,7.946707063072541,88.00898142847947,600405.6196166808
2024-10-21 08:35:50.000,2024-10-21 15:35:50.000,30950,4,0,P04-S00,288.0,72.0,158.79045348023433,7.856581913173861,2085921.8486201868,2.6209293076521987,105.11465367131255,600044.3691626424
2024-10-21 08:36:00.000,2024-10-21 15:36:00.000,30960,1,2,P01-S02,72.0,198.0,224.01903314655553,11.533176653386963,1828242.797214814,7.8479254456745196,88.58573530135224,600395.6594858663
2024-10-21 08:36:00.000,2024-10-21 15:36:00.000,30960,4,0,P04-S00,288.0,72.0,156.85820747185286,7.737380796697011,2095294.288220969,2.747583076039149,105.68118831628034,600048.7576756869
2024-10-21 08:36:10.000,2024-10-21 15:36:10.000,30970,1,2,P01-S02,72.0,198.0,222.06102652015684,12.043603899470845,1795826.8687356089,7.748240476196928,89.16219746724907,600385.7314852364
2024-10-21 08:36:10.000,2024-10-21 15:36:10.000,30970,4,0,P04-S00,288.0,72.0,154.94622412867264,7.593149143843891,2106695.0519603705,2.873927213869116,106.2478503126056,600053.3411363866
2024-10-21 08:36:20.000,2024-10-21 15:36:20.000,30980,1,2,P01-S02,72.0,198.0,220.02540596253823,12.536880834158218,1765325.3064070365,7.647664174957513,89.73836921181648,600375.8402734827
2024-10-21 08:36:20.000,2024-10-21 15:36:20.000,30980,4,0,P04-S00,288.0,72.0,153.0579966120122,7.424856467250521,2120090.463716507,2.999947393227269,106.81464522115216,600058.1173930466
2024-10-21 08:36:30.000,2024-10-21 15:36:30.000,30990,1,2,P01-S02,72.0,198.0,217.91252370477835,13.009534757626602,1736842.0350333522,7.546208648097673,90.31425195354329,600365.9904920934
2024-10-21 08:36:30.000,2024-10-21 15:36:30.000,30990,4,0,P04-S00,288.0,72.0,151.19673626396053,7.233596120159927,2135441.8298678254,3.12562931081747,107.38157854763477,600063.0842034696
2024-10-21 08:36:40.000,2024-10-21 15:36:40.000,31000,1,2,P01-S02,72.0,198.0,215.72356869082833,13.457867292876404,1710480.7293018464,7.443886085866535,90.88984724272707,600356.186763172
2024-10-21 08:36:40.000,2024-10-21 15:36:40.000,31000,4,0,P04-S00,288.0,72.0,149.36534776456702,7.020562708677193,2152705.950094705,3.2509586891442943,107.94865574024435,600068.2392360251
2024-10-21 08:36:50.000,2024-10-21 15:36:50.000,31010,1,2,P01-S02,72.0,198.0,213.4606739191936,13.878007793027857,1686343.519761883,7.340708760915636,91.46515676041098,600346.4336872762
2024-10-21 08:36:50.000,2024-10-21 15:36:50.000,31010,4,0,P04-S00,288.0,72.0,147.56641228786398,6.787028896179521,2171835.66108806,3.375921277705216,108.51588218731175,600073.5800707312
2024-10-21 08:37:00.000,2024-10-21 15:37:00.000,31020,1,2,P01-S02,72.0,198.0,211.1270102265165,14.265984494054354,1664529.5374645898,7.2366890266046315,92.04018231723559,600336.7358412361
2024-10-21 08:37:00.000,2024-10-21 15:37:00.000,31020,4,0,P04-S00,288.0,72.0,145.80217844598818,6.534322413988592,2192780.3985956027,3.5005028541932264,109.08326321495394,600079.1042004079
2024-10-21 08:37:10.000,2024-10-21 15:37:10.000,31030,1,2,P01-S02,72.0,198.0,208.72685810684126,14.6178131744459,1645133.3245514953,7.1318393153184125,92.61492585226131,600327.097776033
2024-10-21 08:37:10.000,2024-10-21 15:37:10.000,31030,4,0,P04-S00,288.0,72.0,144.0745605142773,6.263803992862492,2215486.764031794,3.624689225710298,109.65080408475778,600084.8090318404
2024-10-21 08:37:20.000,2024-10-21 15:37:20.000,31040,1,2,P01-S02,72.0,198.0,206.26564874293206,14.929601523316983,1628243.1515863016,7.026172136795984,93.18938943174051,600317.5240146406
2024-10-21 08:37:20.000,2024-10-21 15:37:20.000,31040,4,0,P04-S00,288.0,72.0,142.38514319965134,5.976846802905906,2239899.083161899,3.748466229991945,110.21850999148057,600090.6918870108
2024-10-21 08:37:30.000,2024-10-21 15:37:30.000,31050,1,2,P01-S02,72.0,198.0,203.7499658615113,15.197665620946504,1613939.2957585698,6.919700076471417,93.76357524781731,600308.0190499146
2024-10-21 08:37:30.000,2024-10-21 15:37:30.000,31050,4,0,P04-S00,288.0,72.0,140.735192054717,5.674817848070425,2265959.9460197487,3.871819736643234,110.78638606074428,600096.7500043456
2024-10-21 08:37:40.000,2024-10-21 15:37:40.000,31060,1,2,P01-S02,72.0,198.0,201.1875015171256,15.41865309371403,1602292.3457646985,6.812435793827233,94.33748561721166,600298.5873424783
2024-10-21 08:37:40.000,2024-10-21 15:37:40.000,31060,4,0,P04-S00,288.0,72.0,139.1256685497949,5.359061617580127,2293610.719095063,3.994735648386503,111.35443734678034,600102.9805400306
2024-10-21 08:37:50.000,2024-10-21 15:37:50.000,31070,1,2,P01-S02,72.0,198.0,198.5869615394442,15.58966588234801,1593361.6075411304,6.704392020760441,94.91112297983027,600289.233318626
2024-10-21 08:37:50.000,2024-10-21 15:37:50.000,31070,4,0,P04-S00,288.0,72.0,137.5572487887254,5.030886160611406,2322792.0227798624,4.11719990232112,111.92266883016703,600109.3805693202
2024-10-21 08:38:00.000,2024-10-21 15:38:00.000,31080,1,2,P01-S02,72.0,198.0,195.95792003600562,15.708374456875523,1587193.6884738863,6.595581559961538,95.48448989735084,600279.9613682516
2024-10-21 08:38:00.000,2024-10-21 15:38:00.000,31080,4,0,P04-S00,288.0,72.0,136.0303448807159,4.691551629520249,2353444.1690060375,4.239198471195474,112.49108541560503,600115.9470879473
2024-10-21 08:38:10.000,2024-10-21 15:38:10.000,31090,1,2,P01-S02,72.0,198.0,193.31062670022766,15.773114998035744,1583821.3350275827,6.486017283306697,96.05758905173565,600270.7758427756
2024-10-21 08:38:10.000,2024-10-21 15:38:10.000,31090,4,0,P04-S00,288.0,72.0,134.54512804872815,4.342261235836198,2385507.5558197107,4.360717364691539,113.05969192968811,600122.6770135015
2024-10-21 08:38:20.000,2024-10-21 15:38:20.000,31100,1,2,P01-S02,72.0,198.0,190.65577520147608,15.782961726063954,1583262.5893407268,6.375712130263273,96.63042324373424,600261.6810531188
2024-10-21 08:38:20.000,2024-10-21 15:38:20.000,31100,4,0,P04-S00,288.0,72.0,133.101552651641,3.98415448400415,2418923.017281893,4.481742630722247,113.62849311872702,600129.567186906
2024-10-21 08:38:30.000,2024-10-21 15:38:30.000,31110,1,2,P01-S02,72.0,198.0,188.00424497831477,15.737768223113285,1585520.3145413608,6.2646791063092735,97.20299539131688,600252.6812676545
2024-10-21 08:38:30.000,2024-10-21 15:38:30.000,31110,4,0,P04-S00,288.0,72.0,131.69938041201635,3.618302490796627,2453632.1284883274,4.602260356741484,114.19749364656906,600136.6143738814
2024-10-21 08:38:40.000,2024-10-21 15:38:40.000,31120,1,2,P01-S02,72.0,198.0,185.36683166617544,15.638174110951459,1590582.1175803174,6.1529312813658565,97.77530852807918,600243.7807102231
2024-10-21 08:38:40.000,2024-10-21 15:38:40.000,31120,4,0,P04-S00,288.0,72.0,130.33820426266834,3.24570516155261,2489577.466674939,4.722256671068055,114.7666980924528,600143.8152664779
2024-10-21 08:38:50.000,2024-10-21 15:38:50.000,31130,1,2,P01-S02,72.0,198.0,182.75398266899435,15.485576485296725,1598420.674332622,6.040481788244471,98.34736580161004,600234.9835581481
2024-10-21 08:38:50.000,2024-10-21 15:38:50.000,31130,4,0,P04-S00,288.0,72.0,129.01747134612822,2.867289975597312,2526702.830291769,4.841717744222262,115.33611094889031,600151.1664846269
2024-10-21 08:39:00.000,2024-10-21 15:39:00.000,31140,1,2,P01-S02,72.0,198.0,180.1755538034907,15.28206863586828,1608994.4371509808,5.92734382110767,98.91917047179803,600226.2939402554
2024-10-21 08:39:00.000,2024-10-21 15:39:00.000,31140,4,0,P04-S00,288.0,72.0,127.73650481503549,2.483912129074905,2564953.4186110445,4.96062979027643,115.90573661955162,600158.6645777319
2024-10-21 08:39:10.000,2024-10-21 15:39:10.000,31150,1,2,P01-S02,72.0,198.0,177.64060060793733,15.030351341392736,1622248.6826327448,5.81353063394413,99.49072590913039,600217.7159349518
2024-10-21 08:39:10.000,2024-10-21 15:39:10.000,31150,4,0,P04-S00,288.0,72.0,126.49452418434667,2.096355790617906,2604275.974912572,5.078979068219102,116.4755794172053,600166.306026279
2024-10-21 08:39:20.000,2024-10-21 15:39:20.000,31160,1,2,P01-S02,72.0,198.0,175.1572142229682,14.733624044503463,1638116.8393903319,5.699055539057882,100.06203559293827,600209.2535683094
2024-10-21 08:39:20.000,2024-10-21 15:39:20.000,31160,4,0,P04-S00,288.0,72.0,125.29066407619614,1.705336240854588,2644618.8965666573,5.196751883333057,117.04564356166908,600174.0872435095
2024-10-21 08:39:30.000,2024-10-21 15:39:30.000,31170,1,2,P01-S02,72.0,198.0,172.7324073280655,14.395464259189048,1656522.0236764466,5.583931905571844,100.63310310960178,600200.9108121516
2024-10-21 08:39:30.000,2024-10-21 15:39:30.000,31170,4,0,P04-S00,288.0,72.0,124.12399127366845,1.3115026876181926,2685932.3154683043,5.313934588587373,117.61593317778319,600182.0045770872
2024-10-21 08:39:40.000,2024-10-21 15:39:40.000,31180,1,2,P01-S02,72.0,198.0,170.372051123924,14.019703604454397,1677378.705481005,5.468173157945639,101.20393215072428,600192.6915822206
2024-10-21 08:39:40.000,2024-10-21 15:39:40.000,31180,4,0,P04-S00,288.0,72.0,122.99352006120829,0.915441572687794,2728168.152279476,5.430513586043527,118.18645229341682,600190.0543108266
2024-10-21 08:39:50.000,2024-10-21 15:39:50.000,31190,1,2,P01-S02,72.0,198.0,168.0808603767665,13.61030802281294,1700594.4289325825,5.351792774507776,101.77452651128961,600184.5997363124
2024-10-21 08:39:50.000,2024-10-21 15:39:50.000,31190,4,0,P04-S00,288.0,72.0,121.89822587760045,0.5176802109986676,2771280.1478423183,5.5464753282757195,118.75720483752002,600198.2326664329
2024-10-21 08:40:00.000,2024-10-21 15:40:00.000,31200,1,2,P01-S02,72.0,198.0,165.86242049626577,13.17126827914709,1726071.5174940417,5.234804286002149,102.34489008775729,600176.639072475
2024-10-21 08:40:00.000,2024-10-21 15:40:00.000,31200,4,0,P04-S00,288.0,72.0,120.83705734381955,0.11869062814427365,2815223.874955452,5.661806319805433,119.3281946381775,600206.5358052822
2024-10-21 08:40:10.000,2024-10-21 15:40:10.000,31210,1,2,P01-S02,72.0,198.0,163.71924869364798,12.706505041428311,1753708.705053036,5.11722127414884,102.9150268761419,600168.8133272221
2024-10-21 08:40:20.000,2024-10-21 15:40:20.000,31220,1,2,P01-S02,72.0,198.0,161.65288044825056,12.21979100233563,1783402.6469014804,4.999057370219222,103.48494097006855,600161.126173771
2024-10-21 08:40:30.000,2024-10-21 15:40:30.000,31230,1,2,P01-S02,72.0,198.0,159.66397263355287,11.714690832582022,1815049.2781958114,4.880326253625208,104.05463655878229,600153.5812203325
2024-10-21 08:40:40.000,2024-10-21 15:40:40.000,31240,1,2,P01-S02,72.0,198.0,157.75241546949655,11.194518404468818,1848545.0004945893,4.761041650522691,104.62411792514654,600146.1820083978
2024-10-21 08:40:50.000,2024-10-21 15:40:50.000,31250,1,2,P01-S02,72.0,198.0,155.91744670988783,10.662309749297131,1883787.6884498391,4.641217332428964,105.1933894435867,600138.9320110828
2024-10-21 08:41:00.000,2024-10-21 15:41:00.000,31260,1,2,P01-S02,72.0,198.0,154.15776289956602,10.120809610519325,1920677.5181561308,4.520867114854063,105.76245557804839,600131.8346314998
2024-10-21 08:41:10.000,2024-10-21 15:41:10.000,31270,1,2,P01-S02,72.0,198.0,152.47162395929033,9.572469178150461,1959117.6258247327,4.400004855945878,106.33132087988194,600124.8932011444
2024-10-21 08:41:20.000,2024-10-21 15:41:20.000,31280,1,2,P01-S02,72.0,198.0,150.8569486473024,9.01945256801868,1999014.61043848,4.278644455148889,106.8999899857423,600118.1109783482
2024-10-21 08:41:30.000,2024-10-21 15:41:30.000,31290,1,2,P01-S02,72.0,198.0,149.3113995365203,8.46364976642397,2040278.8970714088,4.15679985187635,107.46846761544836,600111.4911467303
2024-10-21 08:41:40.000,2024-10-21 15:41:40.000,31300,1,2,P01-S02,72.0,198.0,147.8324570072632,7.906694026890952,2082824.9789807075,4.034485024195721,108.03675856980546,600105.0368137117
2024-10-21 08:41:50.000,2024-10-21 15:41:50.000,31310,1,2,P01-S02,72.0,198.0,146.4174823935897,7.349982024215757,2126571.556752981,3.9117139875271776,108.60486772843426,600098.7510090536
2024-10-21 08:42:00.000,2024-10-21 15:42:00.000,31320,1,2,P01-S02,72.0,198.0,145.06377086152625,6.794695399868772,2171441.5920530246,3.7885007933549577,109.17280004756216,600092.6366834268
2024-10-21 08:42:10.000,2024-10-21 15:42:10.000,31330,1,2,P01-S02,72.0,198.0,143.76859487248004,6.241822643606539,2217362.2922006417,3.6648595279513057,109.74056055778985,600086.6967070298
2024-10-21 08:42:20.000,2024-10-21 15:42:20.000,31340,1,2,P01-S02,72.0,198.0,142.52923923136314,5.692180532484992,2264265.040130138,3.5408043111127876,110.30815436184409,600080.9338682424
2024-10-21 08:42:30.000,2024-10-21 15:42:30.000,31350,1,2,P01-S02,72.0,198.0,141.34302876962806,5.146434582690407,2312085.282463211,3.4163492949086125,110.87558663232082,600075.3508723117
2024-10-21 08:42:40.000,2024-10-21 15:42:40.000,31360,1,2,P01-S02,72.0,198.0,140.20734969736088,4.605118160326777,2360762.3865881786,3.291508662441191,111.44286260939336,600069.9503400717
2024-10-21 08:42:50.000,2024-10-21 15:42:50.000,31370,1,2,P01-S02,72.0,198.0,139.11966559887858,4.06865004695833,2410239.4758891906,3.166296626617396,112.00998759851558,600064.7348067304
2024-10-21 08:43:00.000,2024-10-21 15:43:00.000,31380,1,2,P01-S02,72.0,198.0,138.0775289613629,3.537350369140514,2460463.250654761,3.0407274289318758,112.57696696810304,600059.7067206567
2024-10-21 08:43:10.000,2024-10-21 15:43:10.000,31390,0,1,P00-S01,0.0,90.0,251.7904854501876,0.3846721463774269,2788555.6202685502,10.208874556713221,76.27591060570599,600666.6956788953
2024-10-21 08:43:10.000,2024-10-21 15:43:10.000,31390,1,2,P01-S02,72.0,198.0,137.07858902868367,3.0114548838477333,2511383.800758895,2.9148153382608615,113.14380614720217,600054.8684422486
2024-10-21 08:43:20.000,2024-10-21 15:43:20.000,31400,0,1,P00-S01,0.0,90.0,251.3539974544909,0.9531890109940295,2726952.9791761436,10.278267965341836,76.86070864603796,600675.6945006847
2024-10-21 08:43:20.000,2024-10-21 15:43:20.000,31400,1,2,P01-S02,72.0,198.0,136.1205966722267,2.4911276694058806,2562954.4149525263,2.7885746496666393,113.71051062313438,600050.2222428098
2024-10-21 08:43:30.000,2024-10-21 15:43:30.000,31410,0,1,P00-S01,0.0,90.0,250.89684561771764,1.5338122804792946,2665504.9941445803,10.346457503962062,77.44577635625552,600684.5940707438
2024-10-21 08:43:30.000,2024-10-21 15:43:30.000,31410,1,2,P01-S02,72.0,198.0,135.20140687305795,1.9764723094536367,2615131.3905349234,2.662019683212279,114.27708593915035,600045.7703034878
2024-10-21 08:43:40.000,2024-10-21 15:43:40.000,31420,0,1,P00-S01,0.0,90.0,250.41751597749916,2.127283589871525,2604229.159636671,10.41343451016305,78.03111091194495,600693.3902144879
2024-10-21 08:43:40.000,2024-10-21 15:43:40.000,31420,1,2,P01-S02,72.0,198.0,134.31897931929183,1.4675416803693526,2667873.846267492,2.5351647827862434,114.84353769203818,600041.5147142448
2024-10-21 08:43:50.000,2024-10-21 15:43:50.000,31430,0,1,P00-S01,0.0,90.0,249.91434993510163,2.734397400606607,2543144.4527799417,10.479190462021526,78.6167093558168,600702.078805889
2024-10-21 08:43:50.000,2024-10-21 15:43:50.000,31430,1,2,P01-S02,72.0,198.0,133.471377540349,0.9643464641459382,2721143.540655415,2.408024314936522,115.40987152974174,600037.4574728822
2024-10-21 08:44:00.000,2024-10-21 15:44:00.000,31440,0,1,P00-S01,0.0,90.0,249.38552746076323,3.3560043397121904,2482271.5017346917,10.543716979817066,79.20256859886088,600710.6557694236
2024-10-21 08:44:00.000,2024-10-21 15:44:00.000,31440,1,2,P01-S02,72.0,198.0,132.65676692753726,0.46686251230880305,2774904.6971090296,2.280612667713949,115.9760931489671,600033.6004840927
2024-10-21 08:44:10.000,2024-10-21 15:44:10.000,31450,0,1,P00-S01,0.0,90.0,248.82904806968736,3.993014466311183,2421632.776011485,10.607005827733415,79.78868542155486,600719.1170819588
2024-10-21 08:44:20.000,2024-10-21 15:44:20.000,31460,0,1,P00-S01,0.0,90.0,248.2427092525403,4.646400341047465,2361252.8018252905,10.66904891554467,80.37505647518344,600727.4587746644
2024-10-21 08:44:30.000,2024-10-21 15:44:30.000,31470,0,1,P00-S01,0.0,90.0,247.62408200228998,5.317199725880591,2301158.406017076,10.729838300285534,80.96167828319832,600735.6769348495
2024-10-21 08:44:40.000,2024-10-21 15:44:40.000,31480,0,1,P00-S01,0.0,90.0,246.97048303393711,6.006517678235663,2241378.9925358775,10.789366187904434,81.54854724269788,600743.7677078145
2024-10-21 08:44:50.000,2024-10-21 15:44:50.000,31490,0,1,P00-S01,0.0,90.0,246.27894324732475,6.715527719381743,2181946.8560113003,10.847624934898628,82.13565962592445,600751.7272986453
2024-10-21 08:45:00.000,2024-10-21 15:45:00.000,31500,0,1,P00-S01,0.0,90.0,245.54617193744974,7.445471646888548,2122897.53747859,10.904607049930236,82.7230115818938,600759.5519739967
2024-10-21 08:45:10.000,2024-10-21 15:45:10.000,31510,0,1,P00-S01,0.0,90.0,244.76851621701942,8.197657416547875,2064270.2279085661,10.960305195422182,83.31059913806547,600767.2380638402
2024-10-21 08:45:20.000,2024-10-21 15:45:20.000,31520,0,1,P00-S01,0.0,90.0,243.94191508849264,8.973454331514738,2006108.2257396095,11.014712189133048,83.89841820209934,600774.7819631835
2024-10-21 08:45:30.000,2024-10-21 15:45:30.000,31530,0,1,P00-S01,0.0,90.0,243.06184759940447,9.77428453333722,1948459.4551135735,11.067821005709813,84.48646456368421,600782.1801337563
2024-10-21 08:45:40.000,2024-10-21 15:45:40.000,31540,0,1,P00-S01,0.0,90.0,242.1232745522234,10.601609477303215,1891377.0518824593,11.11962477821749,85.07473389644007,600789.4291056776
2024-10-21 08:45:50.000,2024-10-21 15:45:50.000,31550,0,1,P00-S01,0.0,90.0,241.12057334446084,11.456909677015101,1834920.0245764025,11.170116799644651,85.66322175989285,600796.5254790708
2024-10-21 08:46:00.000,2024-10-21 15:46:00.000,31560,0,1,P00-S01,0.0,90.0,240.04746572504393,12.341655503137739,1779153.997241867,11.219290524383831,86.25192360151964,600803.4659256581
2024-10-21 08:46:10.000,2024-10-21 15:46:10.000,31570,0,1,P00-S01,0.0,90.0,238.89693862618714,13.257266202597547,1724152.0401370758,11.26713956968583,86.8408347588744,600810.2471903292
2024-10-21 08:46:20.000,2024-10-21 15:46:20.000,31580,0,1,P00-S01,0.0,90.0,237.66115884925327,14.205053555841644,1669995.5923871908,11.313657717086949,87.42995046175997,600816.8660926493
2024-10-21 08:46:30.000,2024-10-21 15:46:30.000,31590,0,1,P00-S01,0.0,90.0,236.3313833663621,15.186145712840961,1616775.4773849263,11.35883891380818,88.0192658345003,600823.3195283646
2024-10-21 08:46:40.000,2024-10-21 15:46:40.000,31600,0,1,P00-S01,0.0,90.0,234.897868513035,16.201385769984945,1564593.00639562,11.402677274125228,88.6087758982621,600829.604470849
2024-10-21 08:46:50.000,2024-10-21 15:46:50.000,31610,0,1,P00-S01,0.0,90.0,233.34978361533956,17.25119864438692,1513561.157669697,11.445167080708885,89.1984755734436,600835.7179725207
2024-10-21 08:47:00.000,2024-10-21 15:47:00.000,31620,0,1,P00-S01,0.0,90.0,231.6751379126482,18.335418922617453,1463805.8064263996,11.48630278593416,89.78835968213065,600841.6571662184
2024-10-21 08:47:10.000,2024-10-21 15:47:10.000,31630,0,1,P00-S01,0.0,90.0,229.86073436578695,19.453071888641748,1415466.964203355,11.526079013157762,90.37842295062826,600847.4192665666
2024-10-21 08:47:20.000,2024-10-21 15:47:20.000,31640,0,1,P00-S01,0.0,90.0,227.89217047969007,20.602100343077566,1368699.9630797273,11.564490557962792,90.96866001203976,600853.0015712483
2024-10-21 08:47:30.000,2024-10-21 15:47:30.000,31650,0,1,P00-S01,0.0,90.0,225.75391496787475,21.779031852565325,1323676.4901550307,11.601532389369812,91.55906540891485,600858.4014622932
2024-10-21 08:47:40.000,2024-10-21 15:47:40.000,31660,0,1,P00-S01,0.0,90.0,223.42950004260138,22.978585787593307,1280585.3400280862,11.637199651013423,92.14963359596554,600863.616407291
2024-10-21 08:47:50.000,2024-10-21 15:47:50.000,31670,0,1,P00-S01,0.0,90.0,220.90188179579766,24.193228338108792,1239632.7088350866,11.671487662283452,92.74035894281708,600868.6439605895
2024-10-21 08:48:00.000,2024-10-21 15:48:00.000,31680,0,1,P00-S01,0.0,90.0,218.1540337225812,25.412698259148115,1201041.8060560445,11.704391919429966,93.3312357368467,600873.4817644283
2024-10-21 08:48:10.000,2024-10-21 15:48:10.000,31690,0,1,P00-S01,0.0,90.0,215.16984686752983,26.623547760145538,1165051.5169609531,11.735908096631297,93.92225818606173,600878.127550045
2024-10-21 08:48:20.000,2024-10-21 15:48:20.000,31700,0,1,P00-S01,0.0,90.0,211.93540690429643,27.808771852940485,1131913.8214424255,11.766032047024211,94.51342042202683,600882.5791387493
2024-10-21 08:48:30.000,2024-10-21 15:48:30.000,31710,0,1,P00-S01,0.0,90.0,208.44069218693005,28.94763288182974,1101889.681952473,11.79475980369559,95.10471650284953,600886.834442921
2024-10-21 08:48:40.000,2024-10-21 15:48:40.000,31720,0,1,P00-S01,0.0,90.0,204.68167298949373,30.015817104864492,1075243.176449861,11.822087580634731,95.69614041622297,600890.8914670106
2024-10-21 08:48:50.000,2024-10-21 15:48:50.000,31730,0,1,P00-S01,0.0,90.0,200.6626786029893,30.986072513745107,1052233.7932292614,11.848011773645691,96.28768608251134,600894.7483084584
2024-10-21 08:49:00.000,2024-10-21 15:49:00.000,31740,0,1,P00-S01,0.0,90.0,196.3987371903306,31.829450983514356,1033107.0349547416,11.87252896121884,96.87934735786628,600898.4031585921
2024-10-21 08:49:10.000,2024-10-21 15:49:10.000,31750,0,1,P00-S01,0.0,90.0,191.91741485169538,32.51719308360652,1018083.7882649163,11.895635905361122,97.47111803741812,600901.8543034717
2024-10-21 08:49:20.000,2024-10-21 15:49:20.000,31760,0,1,P00-S01,0.0,90.0,187.25955851019322,33.0231442967312,1007349.2578548987,11.917329552384215,98.062991858483,600905.1001246898
2024-10-21 08:49:30.000,2024-10-21 15:49:30.000,31770,0,1,P00-S01,0.0,90.0,182.47838477855973,33.32640221836121,1001042.5585636286,11.937607033650163,98.6549625038308,600908.1391001353
2024-10-21 08:49:40.000,2024-10-21 15:49:40.000,31780,0,1,P00-S01,0.0,90.0,177.6366334177849,33.413730174300056,999248.2041815806,11.956465666273743,99.24702360496224,600910.9698046967
2024-10-21 08:49:50.000,2024-10-21 15:49:50.000,31790,0,1,P00-S01,0.0,90.0,172.80199662380704,33.281219458999324,1001990.6417450175,11.973902953781145,99.83916874546478,600913.5909109414
2024-10-21 08:50:00.000,2024-10-21 15:50:00.000,31800,0,1,P00-S01,0.0,90.0,168.04157629163632,32.93479965071963,1009232.6288107887,11.989916586724389,100.4313914643534,600916.0011897217
2024-10-21 08:50:10.000,2024-10-21 15:50:10.000,31810,0,1,P00-S01,0.0,90.0,163.41645976406895,32.389467511784545,1020877.6990952905,12.004504443251015,101.02368525948269,600918.1995107671
2024-10-21 08:50:20.000,2024-10-21 15:50:20.000,31820,0,1,P00-S01,0.0,90.0,158.97746216951617,31.667429021884946,1036776.3451366294,12.017664589628641,101.61604359097251,600920.184843203
2024-10-21 08:50:30.000,2024-10-21 15:50:30.000,31830,0,1,P00-S01,0.0,90.0,154.762683347286,30.79559408553611,1056735.027201919,12.029395280723888,102.20845988464517,600921.9562560329
2024-10-21 08:50:40.000,2024-10-21 15:50:40.000,31840,0,1,P00-S01,0.0,90.0,150.796976636612,29.80294356710356,1080526.8189782314,12.039694960435378,102.80092753551477,600923.5129185803
2024-10-21 08:50:50.000,2024-10-21 15:50:50.000,31850,0,1,P00-S01,0.0,90.0,147.09297000494263,28.718205362991156,1107902.464475401,12.048562262080472,103.39343991128567,600924.8541008709
2024-10-21 08:51:00.000,2024-10-21 15:51:00.000,31860,0,1,P00-S01,0.0,90.0,143.65305584420818,27.56809996409132,1138600.8052257071,12.055996008735338,103.98599035586169,600925.9791739853
2024-10-21 08:51:10.000,2024-10-21 15:51:10.000,31870,0,1,P00-S01,0.0,90.0,140.47176978740058,26.376230957692208,1172357.8496310539,12.061995213528228,104.57857219287888,600926.887610334
2024-10-21 08:51:20.000,2024-10-21 15:51:20.000,31880,0,1,P00-S01,0.0,90.0,137.53812048778417,25.162559020189,1208914.0974614713,12.066559079885591,105.17117872927022,600927.5789839225
2024-10-21 08:51:30.000,2024-10-21 15:51:30.000,31890,0,1,P00-S01,0.0,90.0,134.83761188905746,23.943326633812603,1248020.027598981,12.06968700173092,105.76380325880335,600928.0529705463
2024-10-21 08:51:40.000,2024-10-21 15:51:40.000,31900,0,1,P00-S01,0.0,90.0,132.35385260853917,22.731284491202228,1289439.8688376325,12.07137856363615,106.35643906566789,600928.3093479387
2024-10-21 08:51:50.000,2024-10-21 15:51:50.000,31910,0,1,P00-S01,0.0,90.0,130.06974971379404,21.53608812143189,1332953.8967943052,12.071633540925502,106.94907942804409,600928.3479958717
2024-10-21 08:52:00.000,2024-10-21 15:52:00.000,31920,0,1,P00-S01,0.0,90.0,127.96833898696013,20.364765053225113,1378359.549532299,12.070451899731598,107.54171762168502,600928.168896229
2024-10-21 08:52:10.000,2024-10-21 15:52:10.000,31930,0,1,P00-S01,0.0,90.0,126.03332410693137,19.222185738461132,1425471.652619669,12.06783379700398,108.13434692349936,600927.7721329909
2024-10-21 08:52:20.000,2024-10-21 15:52:20.000,31940,0,1,P00-S01,0.0,90.0,124.24939712695992,18.111498951375722,1474122.01254697,12.063779580469843,108.72696061513292,600927.1578922132
2024-10-21 08:52:30.000,2024-10-21 15:52:30.000,31950,0,1,P00-S01,0.0,90.0,122.60240284832058,17.03451248978133,1524158.5924256952,12.058289788547135,109.3195519865468,600926.3264619317
2024-10-21 08:52:40.000,2024-10-21 15:52:40.000,31960,0,1,P00-S01,0.0,90.0,121.07939684045043,15.992013242515888,1575444.4367610854,12.051365150210023,109.91211433959191,600925.2782320352
2024-10-21 08:52:50.000,2024-10-21 15:52:50.000,31970,0,1,P00-S01,0.0,90.0,119.6686344405852,14.98402853170965,1627856.469091609,12.04300658480689,110.50464099156429,600924.0136940675
2024-10-21 08:53:00.000,2024-10-21 15:53:00.000,31980,0,1,P00-S01,0.0,90.0,118.35951756338154,14.010034691507393,1681284.250201359,12.033215201830965,111.09712527877471,600922.5334410127
2024-10-21 08:53:10.000,2024-10-21 15:53:10.000,31990,0,1,P00-S01,0.0,90.0,117.14251792233175,13.069120458307781,1735628.7560332739,12.021992300643758,111.68956056007316,600920.8381670145
2024-10-21 08:53:20.000,2024-10-21 15:53:20.000,32000,0,1,P00-S01,0.0,90.0,116.00908913403494,12.160112921167409,1790801.2128231584,12.009339370151581,112.28194022037103,600918.9286670452
2024-10-21 08:53:30.000,2024-10-21 15:53:30.000,32010,0,1,P00-S01,0.0,90.0,114.95157577355705,11.281673192923357,1846722.0112315211,11.995258088435342,112.87425767416863,600916.805836536
